time,conc,concm,conc_ave
398.1129469098692,0.23121690260255906,0.0772123271471103,0.17964134884980487
398.2964090973853,0.2310947775853603,0.07727931034383397,0.17958255546300347
398.4798712849013,0.23097235136694003,0.07734621053461421,0.17952353394775947
398.66333347241743,0.23084962517889815,0.07741302762710091,0.17946428509228685
398.84679565993355,0.23072660025149286,0.07747976152952217,0.17940480968410094
399.03025784744955,0.2306032778136322,0.07754641215068363,0.17934510851001245
399.21372003496566,0.23047965909286677,0.0776129793999674,0.17928518235612229
399.3971822224817,0.2303557453153807,0.07767946318733135,0.17922503200781534
399.5806444099978,0.23023153770598487,0.07774586342330805,0.17916465824975567
399.76410659751383,0.23010703748810885,0.0778121800190041,0.17910406186588074
399.94756878502994,0.229982245883793,0.07787841288609909,0.17904324363939605
400.13103097254594,0.22985716411368112,0.07794456193684476,0.17898220435276985
400.31449316006206,0.22973179339701272,0.07801062708406413,0.17892094478772758
400.49795534757817,0.22960613495161525,0.07807660824115058,0.17885946572524675
400.68141753509417,0.22948018999389688,0.07814250532206696,0.17879776794555138
400.8648797226103,0.22935395973883882,0.07820831824134468,0.17873585222810698
401.04834191012634,0.22922744539998824,0.07827404691408288,0.17867371935161533
401.2318040976424,0.22910064818945086,0.07833969125594742,0.17861137009400935
401.41526628515845,0.22897356931788307,0.07840525118317004,0.1785488052324474
401.59872847267457,0.22884620999448563,0.07847072661254749,0.17848602554330903
401.7821906601906,0.22871857142699578,0.07853611746144043,0.17842303180218927
401.9656528477067,0.22859065482168042,0.07860142364777281,0.17835982478389373
402.1491150352228,0.22846246138332896,0.07866664509003067,0.17829640526243368
402.3325772227388,0.22833399231524615,0.0787317817072614,0.17823277401102092
402.5160394102549,0.22820524881924528,0.07879683341907273,0.1781689318020629
402.6995015977709,0.22807623209564137,0.0788618001456319,0.17810487940715794
402.882963785287,0.2279469433432438,0.07892668180766461,0.17804061759709003
403.0664259728031,0.22781738375935,0.07899147832645412,0.17797614714182422
403.24988816031913,0.22768755453973832,0.0790561896238404,0.17791146881050166
403.43335034783524,0.22755745687866144,0.07912081562221915,0.17784658337143502
403.6168125353513,0.2274270919688397,0.07918535624454084,0.17778149159210335
403.80027472286736,0.22729646100145465,0.07924981141430974,0.1777161942391479
403.9837369103834,0.22716556516614167,0.07931418105558302,0.17765069207836665
404.1671990978995,0.2270344056509849,0.07937846509296993,0.17758498587471072
404.3506612854155,0.22690298364250922,0.07944266345163058,0.17751907639227876
404.53412347293164,0.22677130032567488,0.07950677605727526,0.17745296439431285
404.7175856604477,0.2266393568838705,0.07957080283616322,0.17738665064319373
404.90104784796375,0.22650715449890696,0.07963474371510204,0.17732013590043644
405.08451003547987,0.22637469435101126,0.0796985986214464,0.17725342092668564
405.2679722229959,0.22624197761882003,0.07976236748309723,0.17718650648171136
405.451434410512,0.22610900547937368,0.07982605022850077,0.17711939332440446
405.63489659802804,0.22597577910810976,0.07988964678664753,0.17705208221277208
